교과,학년,학기,단원번호,단원명,총차시,차시번호,차시명,성취기준코드,출판사,교과서ID
수학,3,2,1,곱셈,11,3,2. 수)_(한 ( 세 자리 자리 수)를 계산 해요 ⑵,,YBM,
수학,3,2,1,곱셈,11,4,3. 수)_(한 ( 세 자리 자리 수)를 계산 해요 ⑶,,YBM,
수학,3,2,1,곱셈,11,5,"4. (몇십)_(몇십), (몇십몇)_(몇십) 을 계산해요",,YBM,
수학,3,2,1,곱셈,11,6,5. (몇)_(몇십몇)을 계산해요,,YBM,
수학,3,2,1,곱셈,11,7,6. 몇십몇)_(몇십몇)을 ( 계산해요⑴,,YBM,
수학,3,2,1,곱셈,11,8,7. (몇십몇)_(몇십몇)을 계산해요⑵,,YBM,
수학,3,2,1,곱셈,11,9,척척 문제를 풀어요,,YBM,
수학,3,2,1,곱셈,11,10,쑥쑥 생각을 키워요,,YBM,
수학,3,2,1,곱셈,11,11,찰칵 수학을 찾아요,,YBM,
수학,3,2,3,나 눗셈,12,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,3,2,3,나 눗셈,12,2,1. (몇십)Ö(몇)을 계산해요,,YBM,
수학,3,2,3,나 눗셈,12,3,2. (몇십몇)Ö(몇)을 계산해요 ⑴,,YBM,
수학,3,2,3,나 눗셈,12,4,3. 몇십몇)Ö(몇)을 ( 계산해요 ⑵,,YBM,
수학,3,2,3,나 눗셈,12,5,4. (몇십몇)Ö(몇)을 나머지가 있는 계산해요 ⑴,,YBM,
수학,3,2,3,나 눗셈,12,6,5. (몇십몇)Ö(몇)을 나머지가 있는 계산해요⑵,,YBM,
수학,3,2,3,나 눗셈,12,7,6. ( 세 자리 수)÷(한 자리 수)를 계산 해요,,YBM,
수학,3,2,3,나 눗셈,12,8,. 7 나머지가 있는 (세 자리 수)÷(한 자리 수)를 계산해요,,YBM,
수학,3,2,3,나 눗셈,12,9,8. 계산 결과가 맞는지 확인해요,,YBM,
수학,3,2,3,나 눗셈,12,10,척척 문제를 풀어요,,YBM,
수학,3,2,3,나 눗셈,12,11,쑥쑥 생각을 키워요,,YBM,
수학,3,2,3,나 눗셈,12,12,찰칵 수학을 찾아요,,YBM,
수학,3,2,4,분수,10,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,3,2,4,분수,10,2,1. 분 수로 나타내요,,YBM,
수학,3,2,4,분수,10,3,2. 분 수만큼을 알아봐요 ⑴,,YBM,
수학,3,2,4,분수,10,4,3. 분 수만큼을 알아봐요 ⑵,,YBM,
수학,3,2,4,분수,10,5,4. 여 러 가지 분수를 알아봐요,,YBM,
수학,3,2,4,분수,10,6,5. 대분수와 가분수를 서로 바꾸어 나타내요,,YBM,
수학,3,2,4,분수,10,7,6. 분모가 같은 분수의 크기를 비교 해요,,YBM,
수학,3,2,4,분수,10,8,척척 문제를 풀어요,,YBM,
수학,3,2,4,분수,10,9,쑥쑥 생각을 키워요,,YBM,
수학,3,2,4,분수,10,10,찰칵 수학을 찾아요,,YBM,
수학,3,2,6,그림 그래프,11,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,3,2,6,그림 그래프,11,2,1. 그림그래프를 알아봐요,,YBM,
수학,3,2,6,그림 그래프,11,3,2. 그림그래프를 나타내요,,YBM,
수학,3,2,6,그림 그래프,11,4,3. 그 림그래프의 내용을 알아봐요,,YBM,
수학,3,2,6,그림 그래프,11,5,4. 자료를 수집하여 그림그래프로 나타 내요,,YBM,
수학,3,2,6,그림 그래프,11,6,척척 문제를 풀어요,,YBM,
수학,3,2,6,그림 그래프,11,7,쑥쑥 생각을 키워요,,YBM,
수학,3,2,6,그림 그래프,11,8,찰칵 수학을 찾아요,,YBM,
수학,3,2,6,그림 그래프,11,9,도입 준비해요 우리는 물을 얼마나 사용할까요?,,YBM,
수학,3,2,6,그림 그래프,11,10,실천해요 물 절약 홍보 자료를 만들어요,,YBM,
수학,3,2,6,그림 그래프,11,11,생각을 나누어요 물 절약을 알리고 생각을 나누어요,,YBM,
수학,4,1,1,큰 수,11,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,1,1,큰 수,11,2,1. 만을 알아봐요,,YBM,
수학,4,1,1,큰 수,11,3,2. 다섯 자리 수를 알아봐요,,YBM,
수학,4,1,1,큰 수,11,4,"3. 십만, 백만, 천만을 알아봐요",,YBM,
수학,4,1,1,큰 수,11,5,4. 억을 알아봐요,,YBM,
수학,4,1,1,큰 수,11,6,5. 조를 알아봐요,,YBM,
수학,4,1,1,큰 수,11,7,6. 뛰어 세기를 해요,,YBM,
수학,4,1,1,큰 수,11,8,7. 큰 수의 크기를 비교해요,,YBM,
수학,4,1,1,큰 수,11,9,척척 문제를 풀어요,,YBM,
수학,4,1,1,큰 수,11,10,쑥쑥 생각을 키워요,,YBM,
수학,4,1,1,큰 수,11,11,찰칵 수학을 찾아요,,YBM,
수학,4,1,2,각 도,11,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,1,2,각 도,11,2,1. 각의 크기를 비교해요,,YBM,
수학,4,1,2,각 도,11,3,2. 각의 크기를 재요,,YBM,
수학,4,1,2,각 도,11,4,3. 예각과 둔각을 알아봐요,,YBM,
수학,4,1,2,각 도,11,5,4. 각도를 어림해요,,YBM,
수학,4,1,2,각 도,11,6,5. 각도의 합과 차를 구해요,,YBM,
수학,4,1,2,각 도,11,7,6. 삼각형의 세 각의 크기의 합을 알아봐요,,YBM,
수학,4,1,2,각 도,11,8,7. 사각형의 세 각의 크기의 합을 알아봐요,,YBM,
수학,4,1,2,각 도,11,9,척척 문제를 풀어요,,YBM,
수학,4,1,2,각 도,11,10,쑥쑥 생각을 키워요,,YBM,
수학,4,1,2,각 도,11,11,찰칵 수학을 찾아요,,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,2,1. (세 자리 수)×(몇십)을 계산해요,,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,3,2. (세 자리 수)×(몇십몇)을 계산해요,,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,4,3. (세 자리 수)÷(몇십)을 계산해요,,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,5,4. (두 자리 수)÷(몇십몇)을 계산해요,,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,6,5. (세 자리 수)÷(몇십몇)을 계산해요(1),,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,7,6. (세 자리 수)÷(몇십몇)을 계산해요(2),,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,8,7. 실생활 문제를 해결해요,,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,9,척척 문제를 풀어요,,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,10,쑥쑥 생각을 키워요,,YBM,
수학,4,1,3,곱 셈과 나눗셈,11,11,찰칵 수학을 찾아요,,YBM,
수학,4,1,4,평 면 도형의 이동,8,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,1,4,평 면 도형의 이동,8,2,1. 점을 이동해요,,YBM,
수학,4,1,4,평 면 도형의 이동,8,3,2. 평면도형을 밀어요,,YBM,
수학,4,1,4,평 면 도형의 이동,8,4,3. 평면도형을 뒤집어요,,YBM,
수학,4,1,4,평 면 도형의 이동,8,5,4. 평면도형을 돌려요,,YBM,
수학,4,1,4,평 면 도형의 이동,8,6,척척 문제를 풀어요,,YBM,
수학,4,1,4,평 면 도형의 이동,8,7,쑥쑥 생각을 키워요,,YBM,
수학,4,1,4,평 면 도형의 이동,8,8,찰칵 수학을 찾아요,,YBM,
수학,4,1,6,규 칙 찾기,14,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,1,6,규 칙 찾기,14,2,1. 수의 배열에서 규칙을 찾아요,,YBM,
수학,4,1,6,규 칙 찾기,14,3,2. 모양의 배열에서 규칙을 찾아요,,YBM,
수학,4,1,6,규 칙 찾기,14,4,3. 모 양의 배열에서 규칙을 찾아 식으로 나타내요,,YBM,
수학,4,1,6,규 칙 찾기,14,5,4. 계산식의 배열에서 규칙을 찾아요(1),,YBM,
수학,4,1,6,규 칙 찾기,14,6,5. 계산식의 배열에서 규칙을 찾아요(2),,YBM,
수학,4,1,6,규 칙 찾기,14,7,6. 크기가 같은 양을 알아봐요,,YBM,
수학,4,1,6,규 칙 찾기,14,8,척척 문제를 풀어요,,YBM,
수학,4,1,6,규 칙 찾기,14,9,쑥쑥 생각을 키워요,,YBM,
수학,4,1,6,규 칙 찾기,14,10,찰칵 수학을 찾아요,,YBM,
수학,4,1,6,규 칙 찾기,14,11,도입 / 준비해요 - 푸드마일리지가 무엇일까요?,,YBM,
수학,4,1,6,규 칙 찾기,14,12,계획해요 - 푸 드마일리지가 높으면 무엇이 문제일까요?,,YBM,
수학,4,1,6,규 칙 찾기,14,13,실천해요 - 홍보 자료를 만들어요,,YBM,
수학,4,1,6,규 칙 찾기,14,14,나누어요 - 캠페인 활동을 해요,,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,2,1. 분수의 덧셈을 해요(1),,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,3,2. 분수의 덧셈을 해요(2),,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,4,3. 분수의 뺄셈을 해요(1),,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,5,4. 분수의 뺄셈을 해요(2),,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,6,5. 분수의 뺄셈을 해요(3),,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,7,6. 분수의 뺄셈을 해요(4),,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,8,척척 문제를 풀어요,,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,9,쑥쑥 생각을 키워요,,YBM,
수학,4,2,1,분 수의 덧셈과 뺄셈,10,10,찰칵 수학을 찾아요,,YBM,
수학,4,2,2,삼 각형,8,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,2,2,삼 각형,8,2,"1. 이등변삼각형, 정삼각형을 알아봐요",,YBM,
수학,4,2,2,삼 각형,8,3,2. 이등변삼각형의 성질을 알아봐요,,YBM,
수학,4,2,2,삼 각형,8,4,3. 정삼각형의 성질을 알아봐요,,YBM,
수학,4,2,2,삼 각형,8,5,"4. 예각삼각형, 둔각삼각형을 알아봐요",,YBM,
수학,4,2,2,삼 각형,8,6,척척 문제를 풀어요,,YBM,
수학,4,2,2,삼 각형,8,7,쑥쑥 생각을 키워요,,YBM,
수학,4,2,2,삼 각형,8,8,찰칵 수학을 찾아요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,2,1. 소수 두 자리 수를 알아봐요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,3,2. 소수 세 자리 수를 알아봐요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,4,3. 소수 사이의 관계를 알아봐요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,5,4. 소수의 크기를 비교해요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,6,5. 소수 한 자리 수의 덧셈을 해요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,7,6. 소수 두 자리 수의 덧셈을 해요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,8,7. 소수 한 자리 수의 뺄셈을 해요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,9,8. 소수 두 자리 수의 뺄셈을 해요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,10,척척 문제를 풀어요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,11,쑥쑥 생각을 키워요,,YBM,
수학,4,2,3,소 수의 덧셈과 뺄셈,12,12,찰칵 수학을 찾아요,,YBM,
수학,4,2,4,사 각형,11,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,2,4,사 각형,11,2,1. 수직을 알아봐요,,YBM,
수학,4,2,4,사 각형,11,3,2. 평행을 알아봐요,,YBM,
수학,4,2,4,사 각형,11,4,3. 평행선 사이의 거리를 알아봐요,,YBM,
수학,4,2,4,사 각형,11,5,4. 사다리꼴을 알아봐요,,YBM,
수학,4,2,4,사 각형,11,6,5. 평행사변형을 알아봐요,,YBM,
수학,4,2,4,사 각형,11,7,6. 마름모를 알아봐요,,YBM,
수학,4,2,4,사 각형,11,8,7. 여러 가지 사각형을 알아봐요,,YBM,
수학,4,2,4,사 각형,11,9,척척 문제를 풀어요,,YBM,
수학,4,2,4,사 각형,11,10,쑥쑥 생각을 키워요,,YBM,
수학,4,2,4,사 각형,11,11,찰칵 수학을 찾아요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,2,1. 꺾은선그래프를 알아봐요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,3,2. 물결선이 있는 꺾은선그래프를 알아봐요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,4,3. 꺾은선그래프로 나타내요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,5,4. 꺾은선그래프의 내용을 살펴봐요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,6,5. 자 료를 수집하여 꺾은선그래프로 나타내요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,7,6. 알맞은 그래프로 나타내요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,8,척척 문제를 풀어요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,9,쑥쑥 생각을 키워요,,YBM,
수학,4,2,5,꺾 은선 그래프,10,10,찰칵 수학을 찾아요,,YBM,
수학,4,2,6,다 각형,13,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,4,2,6,다 각형,13,2,1. 다각형을 알아봐요,,YBM,
수학,4,2,6,다 각형,13,3,2. 정다각형을 알아봐요,,YBM,
수학,4,2,6,다 각형,13,4,3. 대각선을 알아봐요,,YBM,
수학,4,2,6,다 각형,13,5,4. 모양 만들기를 해요,,YBM,
수학,4,2,6,다 각형,13,6,5. 모양 채우기를 해요,,YBM,
수학,4,2,6,다 각형,13,7,척척 문제를 풀어요,,YBM,
수학,4,2,6,다 각형,13,8,쑥쑥 생각을 키워요,,YBM,
수학,4,2,6,다 각형,13,9,찰칵 수학을 찾아요,,YBM,
수학,4,2,6,다 각형,13,10,도입 / 준비해요 - 버려지는 쓰레기의 양을 알아봐요,,YBM,
수학,4,2,6,다 각형,13,11,계획해요 - 업사이클링 제품을 디자인해요,,YBM,
수학,4,2,6,다 각형,13,12,실천해요 - 업사이클링 제품을 만들어요,,YBM,
수학,4,2,6,다 각형,13,13,나누어요 - 업사이클링 제품의 가치를 매겨요,,YBM,
수학,5,1,1,자 연수 의 혼합 계산,8,1,단원 도입 / 똑똑 단원을 준비해요 단원,,YBM,
수학,5,1,1,자 연수 의 혼합 계산,8,2,"1. 덧셈과 뺄셈이 섞여 있는 식을 계산 덧셈, 해요 설명하고",[6수01-01],YBM,
수학,5,1,1,자 연수 의 혼합 계산,8,3,"2. 곱셈과 나눗셈이 섞여 있는 식을 곱셈, 계산해요 설명하고",[6수01-01],YBM,
수학,5,1,1,자 연수 의 혼합 계산,8,4,"덧셈, 를 3. 여러 가지 혼합 계산을 알아봐요(1) 덧셈, 순서를",[6수01-01],YBM,
수학,5,1,1,자 연수 의 혼합 계산,8,5,"덧셈, 4. 여러 가지 혼합 계산을 알아봐요(2) 계산",[6수01-01],YBM,
수학,5,1,1,자 연수 의 혼합 계산,8,6,척척 문제를 풀어요 단원,,YBM,
수학,5,1,1,자 연수 의 혼합 계산,8,7,쑥쑥 생각을 키워요 문제해결,,YBM,
수학,5,1,1,자 연수 의 혼합 계산,8,8,찰칵 수학을 찾아요 연결(수학+사회),,YBM,
수학,5,1,2,약 수와 배수,9,1,단원 도입 / 똑똑 단원을 준비해요 단원,,YBM,
수학,5,1,2,약 수와 배수,9,2,1. 약수를 알아봐요 약수를,[6수01-04],YBM,
수학,5,1,2,약 수와 배수,9,3,2. 배수를 알아봐요 배수를,[6수01-05],YBM,
수학,5,1,2,약 수와 배수,9,4,3. 약수와 배수의 관계를 알아봐요 약수와,[6수01-04];[6수01-05],YBM,
수학,5,1,2,약 수와 배수,9,5,4. 공약수와 최대공약수를 알아봐요 공약수와,[6수01-04],YBM,
수학,5,1,2,약 수와 배수,9,6,5. 공배수와 최소공배수를 알아봐요 공배수와,[6수01-05],YBM,
수학,5,1,2,약 수와 배수,9,7,척척 문제를 풀어요 단원,,YBM,
수학,5,1,2,약 수와 배수,9,8,쑥쑥 생각을 키워요 문제해결,,YBM,
수학,5,1,2,약 수와 배수,9,9,찰칵 수학을 찾아요 연결(수학+체육),,YBM,
수학,5,1,4,약분과 통분,10,1,단원 도입 / 똑똑 단원을 준비해요 단원,,YBM,
수학,5,1,4,약분과 통분,10,2,1. 크기가 같은 분수를 알아봐요 크기가,[6수01-06],YBM,
수학,5,1,4,약분과 통분,10,3,분모와 2. 크기가 같은 분수를 만들어요 분모와 크기가,[6수01-06],YBM,
수학,5,1,4,약분과 통분,10,4,약분의 3. 분수를 간단하게 나타내요 나타내기,[6수01-06],YBM,
수학,5,1,4,약분과 통분,10,5,4. 분모가 같은 분수로 나타내요 통분의,[6수01-06],YBM,
수학,5,1,4,약분과 통분,10,6,5. 분수의 크기를 비교해요 분모가,[6수01-07],YBM,
수학,5,1,4,약분과 통분,10,7,분모와 6. 분수와 소수의 크기를 비교해요 크기,[6수01-12],YBM,
수학,5,1,4,약분과 통분,10,8,척척 문제를 풀어요 단원,,YBM,
수학,5,1,4,약분과 통분,10,9,쑥쑥 생각을 키워요,,YBM,
수학,5,1,4,약분과 통분,10,10,찰칵 수학을 찾아요,,YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,2,1. 진분수의 덧셈을 해요(1),[6수01-08],YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,3,2. 진분수의 덧셈을 해요(2),[6수01-08],YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,4,3. 대분수의 덧셈을 해요,[6수01-08],YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,5,4. 진분수의 뺄셈을 해요,[6수01-08],YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,6,5. 대분수의 뺄셈을 해요(1),[6수01-08],YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,7,6. 대분수의 뺄셈을 해요(2),[6수01-08],YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,8,척척 문제를 풀어요,,YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,9,쑥쑥 생각을 키워요,,YBM,
수학,5,1,5,분수의 덧셈과 뺄셈,10,10,찰칵 수학을 찾아요,,YBM,
수학,6,1,1,분 수의 나눗셈,9,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,6,1,1,분 수의 나눗셈,9,2,1. (자연수) (자연수)의 몫을 분수로 나타 내요(1) /,,YBM,
수학,6,1,1,분 수의 나눗셈,9,3,2. (자연수) (자연수)의 몫을 분수로 나타 내요(2) /,,YBM,
수학,6,1,1,분 수의 나눗셈,9,4,3. (분수) (자연수)를 계산해요,,YBM,
수학,6,1,1,분 수의 나눗셈,9,5,/ 4. (분수) (자연수)를 분수의 곱셈으로 나타 내어 계산해요 /,,YBM,
수학,6,1,1,분 수의 나눗셈,9,6,5. 분수의 나눗셈을 활용해요,,YBM,
수학,6,1,1,분 수의 나눗셈,9,7,척척 문제를 풀어요,,YBM,
수학,6,1,1,분 수의 나눗셈,9,8,쑥쑥 생각을 키워요,,YBM,
수학,6,1,1,분 수의 나눗셈,9,9,찰칵 수학을 찾아요,,YBM,
수학,6,1,3,소수의 나눗셈,11,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,6,1,3,소수의 나눗셈,11,2,1. (소수) (자연수)를 알아봐요 (1),,YBM,
수학,6,1,3,소수의 나눗셈,11,3,2. (소수)/(자연수)를 알아봐요 (2),,YBM,
수학,6,1,3,소수의 나눗셈,11,4,/ 3. (소수) (자연수)를 계산해요 (1),,YBM,
수학,6,1,3,소수의 나눗셈,11,5,/ 4. (소수) (자연수)를 계산해요 (2),,YBM,
수학,6,1,3,소수의 나눗셈,11,6,/ 5. (소수) (자연수)를 계산해요 (3),,YBM,
수학,6,1,3,소수의 나눗셈,11,7,/ 6. (소수) (자연수)를 계산해요 (4),,YBM,
수학,6,1,3,소수의 나눗셈,11,8,/ 7. (자연수) (자연수)를 계산해요,,YBM,
수학,6,1,3,소수의 나눗셈,11,9,/ 척척 문제를 풀어요,,YBM,
수학,6,1,3,소수의 나눗셈,11,10,쑥쑥 생각을 키워요,,YBM,
수학,6,1,3,소수의 나눗셈,11,11,찰칵 수학을 찾아요,,YBM,
수학,6,1,4,비와 비율,10,1,단원 도입 / 똑똑 단원을 준비해요,,YBM,
수학,6,1,4,비와 비율,10,2,1. 두 수의 크기를 비교해요,,YBM,
수학,6,1,4,비와 비율,10,3,2. 비를 알아봐요,,YBM,
수학,6,1,4,비와 비율,10,4,3. 비율을 알아봐요,,YBM,
수학,6,1,4,비와 비율,10,5,4. 비율이 사용되는 경우를 알아봐요,,YBM,
수학,6,1,4,비와 비율,10,6,5. 백분율을 알아봐요,,YBM,
수학,6,1,4,비와 비율,10,7,6. 백분율이 사용되는 경우를 알아봐요,,YBM,
수학,6,1,4,비와 비율,10,8,척척 문제를 풀어요,,YBM,
수학,6,1,4,비와 비율,10,9,쑥쑥 생각을 키워요,,YBM,
수학,6,1,4,비와 비율,10,10,찰칵 수학을 찾아요,,YBM,
사회,3,1,1,우리가 사는 곳,18,1,주제 도입,,YBM,
사회,3,1,1,우리가 사는 곳,18,2,우리 주변의 여러 장소를 떠올려 볼까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,3,여러 장소에서 경험한 것을 떠올려 볼까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,4,장소에서 경험하고 느낀 것을 다양한 방법으로 나 타내 볼까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,5,장소에서 경험하고 느낀 것을 다양한 방법으로 나 타내 볼까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,6,장소에 대한 생각과 느낌을 나누어 볼까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,7,장소에 대한 생각과 느낌을 나누어 볼까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,8,주제 마무리,,YBM,
사회,3,1,1,우리가 사는 곳,18,9,주제 도입,,YBM,
사회,3,1,1,우리가 사는 곳,18,10,우리 생활과 관련된 여러 장소를 이야기해 볼까 요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,11,우리 주변의 장소를 주제에 따라 구분해 볼까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,12,우리가 사는 곳의 여러 장소를 조사해 볼까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,13,우리가 사는 곳의 여러 장소를 조사해 볼까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,14,우리가 사는 곳을 더 살기 좋은 곳으로 만들어 볼 까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,15,우리가 사는 곳을 더 살기 좋은 곳으로 만들어 볼 까요?,,YBM,
사회,3,1,1,우리가 사는 곳,18,16,주제 마무리,,YBM,
사회,3,1,1,우리가 사는 곳,18,17,단원 마무리,,YBM,
사회,3,1,1,우리가 사는 곳,18,18,단원 마무리,,YBM,
사회,5,1,1,우리나라 국토 여행,17,1,주제 도입,,YBM,
사회,5,1,1,우리나라 국토 여행,17,2,우리나라에는 어떤 지형이 있을까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,3,우리나라에는 어떤 지형이 있을까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,4,우리나라의 산지는 어떤 특징이 있을까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,5,우리나라의 산지는 어떤 특징이 있을까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,6,우리나라의 하천은 어떤 특징이 있을까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,7,우리나라의 해안은 어떤 특징이 있을까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,8,우리나라의 지형을 찾아보는 여행 계획을 세워 볼까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,9,주제 마무리,,YBM,
사회,5,1,1,우리나라 국토 여행,17,10,주제 도입,,YBM,
사회,5,1,1,우리나라 국토 여행,17,11,독도는 어디에 위치할까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,12,독도에서는 어떤 자연환경을 볼 수 있을까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,13,독도에 대한 기록이 담긴 역사 자료는 무엇인가요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,14,독도를 지키기 위해 어떤 노력을 하고 있을까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,15,독도를 지키기 위해 어떤 노력을 하고 있을까요?,,YBM,
사회,5,1,1,우리나라 국토 여행,17,16,주제 마무리,,YBM,
사회,5,1,1,우리나라 국토 여행,17,17,단원 마무리,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,1,주제 도입,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,2,우리나라는 어떤 기후 환경이 나타날까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,3,우리나라의 기온은 어떤 특징이 있을까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,4,우리나라의 기온은 어떤 특징이 있을까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,5,우리나라의 강수량과 바람은 어떤 특징이 있을까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,6,우리나라의 강수량과 바람은 어떤 특징이 있을까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,7,기후변화와 자연재해는 어떤 관련이 있을까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,8,자연재해와 기후변화에 대응하기 위해 어떤 노력을 하고 있을까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,9,주제 마무리,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,10,주제 도입,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,11,우리나라의 인구 분포는 어떻게 변화했을까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,12,우리나라의 인구 분포는 어떤 특징이 있을까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,13,우리나라의 인구 분포는 어떤 문제점이 있을까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,14,인구 분포에 따른 문제점을 어떻게 해결해야 할까요?,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,15,주제 마무리,,YBM,
사회,5,1,2,우리나라 지리 탐구,16,16,단원 마무리,,YBM,
사회,5,1,3,법과 인권의 보장,15,1,주제 도입,,YBM,
사회,5,1,3,법과 인권의 보장,15,2,법이란 무엇일까요?,,YBM,
사회,5,1,3,법과 인권의 보장,15,3,법은 어떤 역할을 할까요?,,YBM,
사회,5,1,3,법과 인권의 보장,15,4,헌법은 인권을 어떻게 보장할까요?,,YBM,
사회,5,1,3,법과 인권의 보장,15,5,헌법은 인권을 어떻게 보장할까요?,,YBM,
사회,5,1,3,법과 인권의 보장,15,6,헌법에 규정된 인권을 보장하는 사례를 찾아볼까요?,,YBM,
